2.47 2.5332663026852
3.22 2.78375916896157
3.94 3.03425203523794
4.78 3.28474490151431
5.5 3.53523776779068
6.36 3.78573063406705
7.07 4.03622350034342
3.77 3.03425203523794
4.24 3.28474490151431
2.35 2.74775869170492
3.85 3.24874442425766
4.69 3.49923729053403
4.92 3.7497301568104
1.54 2.49726582542855
2.41 2.74775869170492
2.71 2.96225108072464
3.19 2.99825155798129
3.27 2.99825155798129
4.62 3.49923729053403
0.5 2.4612653481719
1.28 2.71175821444827
2.8 3.21274394700101
3.72 3.46323681327738
2.85 3.39123585876408
3.66 3.64172872504045
4.28 3.89222159131682
4.17 3.89222159131682
4.41 3.89222159131682
4.38 3.89222159131682
-1.24 -0.49064423581097
-0.65 0.36556595148601
-1.86 -1.19641707869257
0.19 0.918917478272685
-0.14 0.918917478272685
0.99 1.35112554085524
0.27 1.35112554085524
1.93 1.72276187133573
2.07 1.91578387444559
2.7 2.05978578347218
2.62 2.23117502511702
2.71 2.23117502511702
2.7 2.23117502511702
3.51 2.37517693414362
0.14 1.60755601427368
0.46 2.55711512638626
-0.16 2.35826562319947
1.13 2.59311560364291
1.97 2.59311560364291
2.63 2.59311560364291
-0.29 2.39426610045612
1.28 2.9647519341234
3.02 3.47316508790469
0.69 0.882917001016035
1.44 1.31512506359859
2.11 2.19517454786037
-0.7 0.882917001016035
0.14 1.31512506359859
0.33 2.8927509796101
0.82 1.68676139407908
0.95 1.68676139407908
1.73 2.02378530621553
1.64 2.02378530621553
2.61 2.33917645688697
-0.35 -1.23241755594922
0.39 -0.618494297060484
1.22 -0.125714502375871
2.06 0.297840455620672
2.61 0.678129890687173
0.04 0.00957250683845223
0.22 0.623495765727188
1.13 1.1162755604118
0.96 1.1162755604118
1.76 1.53983051840834
1.69 1.53983051840834
2.56 1.92011995347485
2.41 1.92011995347485
-0.41 0.347979663160995
0.38 0.90133118994767
0.37 2.14332125273534
-1.6 -0.160887079025902
1.04 1.33353925253022
0.68 1.33353925253022
2.36 2.04219949514717
0.64 2.80316373677179
0.3 2.63864657277604
1.22 1.89819758612057
1.51 3.14018764890824
1.63 3.14018764890824
1.66 3.14018764890824
2.26 2.21358873679201
-0.74 1.51796877143537
-0.19 2.07132029822204
0.61 2.5035283608046
1.99 3.38357784506638
0.22 -0.0857198204692267
1.1 0.528203438419509
1.09 0.528203438419509
2.03 1.03828944227614
2.47 1.20582403125455
3.44 2.20269042742745
2.41 1.8613761528465
2.66 2.88002215662477
3.74 3.76007164088656
0.19 0.882917001016035
-0.94 0.659496242983838
-1.18 1.09868927208679
1.88 0.885573734773711
1.88 0.885573734773711
1.02 1.35867762438015
3.09 3.19333122598194
1.71 1.09017430627479
2.74 1.40245072273868
1.95 1.93696673761818
3.44 2.1980891779336
2.58 2.1980891779336
2.79 2.49031826440485
2.59 2.49031826440485
2.54 1.91038401631512
2.85 1.91038401631512
3.36 2.16208870067695
3.88 3.48718466057776
4.65 3.71293003118156
4.66 3.71293003118156
1.61 1.87458214340623
2.07 2.67782549244485
3.64 3.78392750199377
2.2 2.73079233070321
2.86 3.28414385748988
2.92 3.28414385748988
3.75 3.71635192007244
4.6 4.08798825055293
4 4.28101025366278
5.17 5.30058121735162
2.54 1.7481358927043
1.47 0.814743853547062
1.66 0.660456865023458
3.14 2.92527560105118
4.29 2.53493684924291
4.31 2.61678851615022
0.5 0.117976236579957
0.96 0.714593286296676
1.99 1.21117056578737
3.46 2.93535483813442
1.16 1.66917510575406
-0.78 -0.508230524135986
-2.82 -3.54972735095717
0.89 3.01893600784254
4.04 2.67614624383837
3.5 2.64014576658172
1.09 2.92875145686675
2.47 2.77202072485482
3.43 3.77413439759945
2.44 3.24814338023323
3.99 4.59640140433422
2.94 1.24816373421508
3.45 1.54201716881089
-0.44 -0.881358275664146
3.06 3.45557879957968
